chr,pos,marker
3,7084.541522,h2tg000003l_9453610
3,7084.547408,h2tg000003l_9453655
3,7084.54753,h2tg000003l_9453657
3,7087.977881,h2tg000003l_9459749
3,7093.829019,h2tg000003l_9461548
3,7094.707126,h2tg000003l_9461566
3,7109.253893,h2tg000003l_9461752
3,7109.256628,h2tg000003l_9461772
3,7109.25788,h2tg000003l_9461782
3,7109.258332,h2tg000003l_9461796
3,7160.341124,h2tg000003l_9462440
3,7160.341987,h2tg000003l_9462449
3,7160.342496,h2tg000003l_9462457
3,7160.342859,h2tg000003l_9462463
3,7160.343381,h2tg000003l_9462472
3,7160.34361,h2tg000003l_9462476
3,7161.251131,h2tg000003l_9467329
3,7161.254774,h2tg000003l_9467342
3,7161.254859,h2tg000003l_9467343
3,7256.800301,h2tg000003l_9469076
3,7261.303377,h2tg000003l_9470150
3,7261.378281,h2tg000003l_9470224
3,7261.378281,h2tg000003l_9470239
3,7267.613641,h2tg000003l_9472356
3,7267.909237,h2tg000003l_9472750
3,7267.928836,h2tg000003l_9473582
3,7268.717195,h2tg000003l_9473846
3,7269.384681,h2tg000003l_9474173
3,7269.470749,h2tg000003l_9474253
3,7269.471763,h2tg000003l_9474375
3,7271.267568,h2tg000003l_9475000
3,7273.356841,h2tg000003l_9476211
3,7274.657357,h2tg000003l_9476419
3,7274.657358,h2tg000003l_9476420
3,7291.482994,h2tg000003l_9476470
3,7291.484123,h2tg000003l_9476478
3,7303.267479,h2tg000003l_9477077
3,7303.291861,h2tg000003l_9477096
3,7309.889079,h2tg000003l_9477819
3,7309.991597,h2tg000003l_9477840
3,7309.999628,h2tg000003l_9477845
3,7314.767877,h2tg000003l_9478681
3,7323.296048,h2tg000003l_9479507
3,7325.549195,h2tg000003l_9479677
3,7326.237503,h2tg000003l_9480975
3,7328.474732,h2tg000003l_9482869
3,7330.00812,h2tg000003l_9483251
3,7330.03505,h2tg000003l_9483339
3,7339.513013,h2tg000003l_9483468
3,7339.514429,h2tg000003l_9483504
3,7343.840978,h2tg000003l_9483922
3,7345.119363,h2tg000003l_9484218
3,7355.991088,h2tg000003l_9484644
3,7357.367239,h2tg000003l_9486489
3,7362.513603,h2tg000003l_9488449
3,7362.51673,h2tg000003l_9488459
3,7362.561345,h2tg000003l_9488593
3,7362.561836,h2tg000003l_9488599
3,7362.563364,h2tg000003l_9488618
3,7373.167304,h2tg000003l_9494642
3,7373.302493,h2tg000003l_9494800
3,7373.302493,h2tg000003l_9494805
3,7373.302495,h2tg000003l_9494833
3,7374.325849,h2tg000003l_9494854
3,7386.49752,h2tg000003l_9498120
3,7386.532799,h2tg000003l_9498163
3,7386.532848,h2tg000003l_9498291
3,7390.556313,h2tg000003l_9503511
3,7395.35109,h2tg000003l_9503645
3,7395.361549,h2tg000003l_9503704
3,7405.610649,h2tg000003l_9516280
3,7405.721824,h2tg000003l_9516296
3,7412.88888,h2tg000003l_9517155
3,7412.888888,h2tg000003l_9517170
3,7416.748897,h2tg000003l_9536857
3,7416.749631,h2tg000003l_9536891
3,7416.751876,h2tg000003l_9536995
3,7434.352879,h2tg000003l_9550807
3,7434.39137,h2tg000003l_9550854
3,7434.431501,h2tg000003l_9550903
3,7436.831176,h2tg000003l_9553655
3,7438.382992,h2tg000003l_9555475
3,7438.403697,h2tg000003l_9555642
3,7453.962036,h2tg000003l_9555739
3,7453.9622,h2tg000003l_9555741
3,7470.238238,h2tg000003l_9557492
3,7470.238238,h2tg000003l_9557494
3,7472.872991,h2tg000003l_9558202
3,7473.981504,h2tg000003l_9558924
3,7473.98581,h2tg000003l_9559005
3,7474.109075,h2tg000003l_9559804
3,7476.841151,h2tg000003l_9560465
3,7478.750067,h2tg000003l_9561834
3,7478.751633,h2tg000003l_9561837
3,7489.003041,h2tg000003l_9561898
3,7489.01452,h2tg000003l_9561903
3,7490.396779,h2tg000003l_9562487
3,7490.396816,h2tg000003l_9562514
3,7492.603971,h2tg000003l_9566937
3,7492.621961,h2tg000003l_9566975
3,7492.635688,h2tg000003l_9567004
3,7492.638127,h2tg000003l_9567019
3,7492.642129,h2tg000003l_9567082
3,7497.239562,h2tg000003l_9568921
3,7501.191033,h2tg000003l_9568986
3,7501.191036,h2tg000003l_9569007
3,7506.089071,h2tg000003l_9569627
3,7508.710509,h2tg000003l_9569679
3,7508.710516,h2tg000003l_9569682
3,7513.303083,h2tg000003l_9569699
3,7514.443693,h2tg000003l_9570257
3,7519.338711,h2tg000003l_9570861
3,7519.338765,h2tg000003l_9570870
3,7519.338765,h2tg000003l_9570876
3,7521.320586,h2tg000003l_9571004
3,7521.320586,h2tg000003l_9571005
3,7521.320586,h2tg000003l_9571021
3,7527.051454,h2tg000003l_9571646
3,7530.033851,h2tg000003l_9571773
3,7530.360962,h2tg000003l_9571833
3,7539.234388,h2tg000003l_9573144
3,7539.299366,h2tg000003l_9573156
3,7539.418661,h2tg000003l_9573178
3,7539.510779,h2tg000003l_9573195
3,7539.518904,h2tg000003l_9573196
3,7539.641103,h2tg000003l_9573211
3,7554.76101,h2tg000003l_9573883
3,7554.761068,h2tg000003l_9573886
3,7554.761635,h2tg000003l_9573911
3,7561.77059,h2tg000003l_9576367
3,7561.773901,h2tg000003l_9576395
3,7561.773903,h2tg000003l_9576404
3,7562.97315,h2tg000003l_9582918
3,7562.975719,h2tg000003l_9582938
3,7577.033121,h2tg000003l_9584339
3,7577.033127,h2tg000003l_9584347
3,7584.017905,h2tg000003l_9584833
3,7584.017905,h2tg000003l_9584854
3,7584.017906,h2tg000003l_9584984
3,7589.888441,h2tg000003l_9586522
3,7590.189915,h2tg000003l_9586552
3,7590.18994,h2tg000003l_9586581
3,7595.360194,h2tg000003l_9588081
3,7595.980146,h2tg000003l_9588654
3,7598.503563,h2tg000003l_9589357
3,7600.068525,h2tg000003l_9589507
3,7600.068525,h2tg000003l_9589510
3,7603.925769,h2tg000003l_9589697
3,7603.925769,h2tg000003l_9589743
3,7606.551586,h2tg000003l_9590046
3,7606.768113,h2tg000003l_9590124
3,7609.560122,h2tg000003l_9590163
3,7609.733918,h2tg000003l_9590189
3,7618.718475,h2tg000003l_9590507
3,7618.718844,h2tg000003l_9590701
3,7622.576704,h2tg000003l_9590804
3,7622.576709,h2tg000003l_9590817
3,7627.581119,h2tg000003l_9592237
3,7632.239693,h2tg000003l_9593782
3,7632.910429,h2tg000003l_9593809
3,7632.91043,h2tg000003l_9593825
3,7632.91043,h2tg000003l_9593827
3,7634.943907,h2tg000003l_9593992
3,7640.912496,h2tg000003l_9594679
3,7640.9125,h2tg000003l_9594691
3,7647.653499,h2tg000003l_9597668
3,7647.653653,h2tg000003l_9597684
3,7647.653653,h2tg000003l_9597694
3,7650.294708,h2tg000003l_9597808
3,7650.294765,h2tg000003l_9597825
3,7667.373767,h2tg000003l_9599993
3,7667.376882,h2tg000003l_9600004
3,7667.377065,h2tg000003l_9600005
3,7667.37832,h2tg000003l_9600012
3,7670.806446,h2tg000003l_9606507
3,7671.109552,h2tg000003l_9606558
3,7672.021679,h2tg000003l_9606709
3,7680.711991,h2tg000003l_9607885
3,7680.712013,h2tg000003l_9607887
3,7695.463234,h2tg000003l_9614724
3,7697.804308,h2tg000003l_9616890
3,7697.804383,h2tg000003l_9616917
3,7698.078905,h2tg000003l_9616984
3,7701.522427,h2tg000003l_9619668
3,7701.522427,h2tg000003l_9619670
3,7702.479996,h2tg000003l_9619823
3,7706.562982,h2tg000003l_9619889
3,7706.563048,h2tg000003l_9619911
3,7706.563496,h2tg000003l_9619985
3,7706.563496,h2tg000003l_9619990
3,7711.810924,h2tg000003l_9621117
3,7711.811286,h2tg000003l_9621155
3,7711.992051,h2tg000003l_9621195
3,7711.992051,h2tg000003l_9621276
3,7711.992065,h2tg000003l_9621310
3,7714.036327,h2tg000003l_9631482
3,7730.838698,h2tg000003l_9687601
3,7730.838698,h2tg000003l_9687606
3,7747.980106,h2tg000003l_9725430
3,7747.99362,h2tg000003l_9725479
3,7747.993621,h2tg000003l_9725485
3,7747.993625,h2tg000003l_9725514
3,7749.294325,h2tg000003l_9725577
3,7752.849542,h2tg000003l_9739069
3,7756.953799,h2tg000003l_9754428
3,7758.10437,h2tg000003l_9768056
3,7758.574108,h2tg000003l_9772254
3,7762.879746,h2tg000003l_9775586
3,7768.704215,h2tg000003l_9779898
3,7773.045953,h2tg000003l_9793441
3,7778.440252,h2tg000003l_9795551
3,7780.310491,h2tg000003l_9796563
3,7790.637353,h2tg000003l_9801466
3,7791.559761,h2tg000003l_9802433
3,7794.474473,h2tg000003l_9804854
3,7794.474474,h2tg000003l_9805004
3,7799.691355,h2tg000003l_9805474
3,7799.691355,h2tg000003l_9805483
3,7812.093961,h2tg000003l_9810121
3,7812.094013,h2tg000003l_9810143
3,7825.930625,h2tg000003l_9812104
3,7825.942248,h2tg000003l_9812152
3,7831.871774,h2tg000003l_9812253
3,7839.805955,h2tg000003l_9812741
3,7839.836641,h2tg000003l_9812868
3,7856.486019,h2tg000003l_9815869
3,7856.489269,h2tg000003l_9815995
3,7882.500819,h2tg000003l_9817133
3,7882.500819,h2tg000003l_9817148
3,7900.408932,h2tg000003l_9821139
3,7900.408933,h2tg000003l_9821141
3,7913.465461,h2tg000003l_9825856
3,7913.465511,h2tg000003l_9825922
3,7915.962014,h2tg000003l_9831243
3,7925.631904,h2tg000003l_9855850
3,7925.955099,h2tg000003l_9863946
3,7927.234015,h2tg000003l_9895463
3,7928.620681,h2tg000003l_9895482
3,7928.620681,h2tg000003l_9895493
3,7928.620681,h2tg000003l_9895495
3,7929.298237,h2tg000003l_9899756
3,7929.303082,h2tg000003l_9899787
3,7929.325131,h2tg000003l_9899928
3,7938.070582,h2tg000003l_9944898
3,7941.174335,h2tg000003l_9963254
3,7941.174335,h2tg000003l_9963258
3,7946.665264,h2tg000003l_9974768
3,7947.33944,h2tg000003l_9974932
3,7947.342363,h2tg000003l_9974974
3,7947.47882,h2tg000003l_9976928
3,7953.172027,h2tg000003l_10033891
3,7955.351022,h2tg000003l_10060717
3,7968.370153,h2tg000003l_10091686
3,7975.649984,h2tg000003l_10102847
3,7980.389745,h2tg000003l_10216567
3,7980.389746,h2tg000003l_10216581
3,7980.389747,h2tg000003l_10216596
3,7985.87644,h2tg000003l_10216641
3,7986.089716,h2tg000003l_10224770
3,7986.089889,h2tg000003l_10224783
3,7989.797045,h2tg000003l_10235667
3,7989.803847,h2tg000003l_10235689
3,7993.465476,h2tg000003l_10246452
3,7993.46599,h2tg000003l_10246453
3,7993.71067,h2tg000003l_10246928
3,7993.727052,h2tg000003l_10246960
3,7993.752142,h2tg000003l_10247009
3,7993.765964,h2tg000003l_10247036
3,7993.780297,h2tg000003l_10247064
3,7993.784391,h2tg000003l_10247072
3,8003.539074,h2tg000003l_10261851
3,8011.873819,h2tg000003l_10275818
3,8023.034131,h2tg000003l_10293242
3,8045.207965,h2tg000003l_10297355
3,8045.208033,h2tg000003l_10297364
3,8045.208694,h2tg000003l_10297482
3,8045.208766,h2tg000003l_10297502
3,8046.475366,h2tg000003l_10307473
3,8048.20542,h2tg000003l_10320946
3,8048.206899,h2tg000003l_10320958
3,8048.207222,h2tg000003l_10320965
3,8048.229881,h2tg000003l_10321088
3,8048.230314,h2tg000003l_10321089
3,8081.274106,h2tg000003l_10321925
3,8093.558238,h2tg000003l_10337114
3,8100.503439,h2tg000003l_10341751
3,8101.879635,h2tg000003l_10342279
3,8101.879952,h2tg000003l_10342295
3,8102.758505,h2tg000003l_10345168
3,8106.423126,h2tg000003l_10348246
3,8109.189377,h2tg000003l_10352655
3,8915.11415,h2tg000003l_10360099
3,8915.11416,h2tg000003l_10360103
3,8915.114238,h2tg000003l_10360192
3,8915.114417,h2tg000003l_10360245
3,8915.114447,h2tg000003l_10360254
3,8915.117446,h2tg000003l_10360260
3,8918.626568,h2tg000003l_10366697
3,8918.626951,h2tg000003l_10366820
3,8918.626991,h2tg000003l_10366851
3,8921.55714,h2tg000003l_10401383
3,8922.015306,h2tg000003l_10416612
3,8922.590264,h2tg000003l_10435674
3,8922.752115,h2tg000003l_10441089
3,8922.924976,h2tg000003l_10445995
3,8923.845902,h2tg000003l_10472528
3,8924.329809,h2tg000003l_10529679
3,9730.254581,h2tg000003l_10548903
3,9730.275228,h2tg000003l_10548987
3,9737.60605,h2tg000003l_10550746
3,9738.367874,h2tg000003l_10550962
3,9738.444241,h2tg000003l_10550989
3,9739.333816,h2tg000003l_10554290
3,9757.940688,h2tg000003l_10555687
3,9758.186981,h2tg000003l_10556976
3,9781.694884,h2tg000003l_10559634
3,9781.731765,h2tg000003l_10559766
3,9784.664263,h2tg000003l_10561333
3,9784.854372,h2tg000003l_10561442
3,9799.704442,h2tg000003l_10567370
3,9801.043598,h2tg000003l_10581106
3,9816.644626,h2tg000003l_10583430
3,9816.64549,h2tg000003l_10583446
3,9816.730382,h2tg000003l_10583561
3,9828.348234,h2tg000003l_10659178
3,9828.456448,h2tg000003l_10660113
3,9838.885345,h2tg000003l_10687604
3,9839.036809,h2tg000003l_10687652
3,9844.744381,h2tg000003l_10723909
3,9847.072108,h2tg000003l_10724208
3,9847.094753,h2tg000003l_10724278
3,9854.484593,h2tg000003l_10724814
3,9858.921389,h2tg000003l_10726019
3,9867.320211,h2tg000003l_10785539
3,9867.320215,h2tg000003l_10785545
3,9867.320215,h2tg000003l_10785546
3,9867.320218,h2tg000003l_10785550
3,9867.331684,h2tg000003l_10785609
3,9867.444875,h2tg000003l_10786190
3,9868.379905,h2tg000003l_10790892
3,9870.040812,h2tg000003l_10799095
3,9870.043143,h2tg000003l_10799107
3,9870.413931,h2tg000003l_10800998
3,9870.444455,h2tg000003l_10801155
3,9870.832666,h2tg000003l_10803134
3,9870.854436,h2tg000003l_10803246
3,9870.854631,h2tg000003l_10803247
3,9870.86182,h2tg000003l_10803284
3,9870.897403,h2tg000003l_10803467
3,9872.822759,h2tg000003l_10812914
3,9873.368874,h2tg000003l_10815687
3,9873.399981,h2tg000003l_10815847
3,9873.485254,h2tg000003l_10816285
3,9874.386921,h2tg000003l_10820823
3,9874.38701,h2tg000003l_10820833
3,9875.699169,h2tg000003l_10820875
3,9878.283831,h2tg000003l_10820955
3,9880.91836,h2tg000003l_10929674
3,9881.401509,h2tg000003l_10950695
3,9881.709473,h2tg000003l_10964152
3,9881.717461,h2tg000003l_10964192
3,9897.990455,h2tg000003l_11019046
3,9897.990519,h2tg000003l_11019049
3,9897.990559,h2tg000003l_11019051
3,9903.116977,h2tg000003l_11029906
3,9904.790223,h2tg000003l_11041857
3,9904.810451,h2tg000003l_11042008
3,9904.810852,h2tg000003l_11042011
3,9906.339455,h2tg000003l_11052971
3,9906.37222,h2tg000003l_11053117
3,9906.372241,h2tg000003l_11053130
3,9910.659391,h2tg000003l_11053232
3,9910.659396,h2tg000003l_11053239
3,9920.882337,h2tg000003l_11053950
3,9920.882339,h2tg000003l_11053960
3,9933.429452,h2tg000003l_11066209
3,9933.527722,h2tg000003l_11066316
3,9933.527725,h2tg000003l_11066363
3,9952.871638,h2tg000003l_11096432
3,9953.401499,h2tg000003l_11097738
3,9953.401535,h2tg000003l_11097831
3,9967.196832,h2tg000003l_11097946
3,9968.385119,h2tg000003l_11098117
3,9976.875667,h2tg000003l_11109910
3,9978.563027,h2tg000003l_11112329
3,9978.565027,h2tg000003l_11112397
3,9980.655167,h2tg000003l_11133549
3,9981.004444,h2tg000003l_11137250
3,9985.592997,h2tg000003l_11137992
3,10000.37247,h2tg000003l_11152337
3,10005.45421,h2tg000003l_11196008
3,10005.47395,h2tg000003l_11196202
3,10009.20302,h2tg000003l_11208144
3,10012.82442,h2tg000003l_11219774
3,10015.13779,h2tg000003l_11294416
3,10015.13869,h2tg000003l_11294447
3,10015.15036,h2tg000003l_11294453
3,10042.02965,h2tg000003l_11301725
3,10042.03031,h2tg000003l_11301739
3,10067.08951,h2tg000003l_11341492
3,10067.14575,h2tg000003l_11341544
3,10067.14791,h2tg000003l_11341546
3,10079.35544,h2tg000003l_11349839
3,10079.35544,h2tg000003l_11349843
3,10081.96863,h2tg000003l_11349988
3,10084.11308,h2tg000003l_11379855
3,10089.3496,h2tg000003l_11383846
3,10091.39041,h2tg000003l_11401521
3,10091.96247,h2tg000003l_11450317
3,10091.96657,h2tg000003l_11450671
3,10092.07135,h2tg000003l_11459698
3,10092.07173,h2tg000003l_11459731
3,10092.07175,h2tg000003l_11459733
3,10092.08177,h2tg000003l_11460598
3,10092.08343,h2tg000003l_11460741
3,10092.12324,h2tg000003l_11464176
3,10092.13398,h2tg000003l_11465103
3,10097.07927,h2tg000003l_11492621
3,10101.27389,h2tg000003l_11516418
3,10101.27389,h2tg000003l_11516458
3,10109.33901,h2tg000003l_11516598
3,10109.33962,h2tg000003l_11516605
3,10109.34007,h2tg000003l_11516612
3,10109.3412,h2tg000003l_11516629
3,10109.35157,h2tg000003l_11516646
3,10120.80855,h2tg000003l_11517342
3,10120.80855,h2tg000003l_11517343
3,10120.80855,h2tg000003l_11517352
3,10120.80956,h2tg000003l_11517355
3,10137.00032,h2tg000003l_11549618
3,10137.00032,h2tg000003l_11549619
3,10137.00032,h2tg000003l_11549620
3,10150.26973,h2tg000003l_11550697
3,10150.26973,h2tg000003l_11550704
3,10150.27037,h2tg000003l_11550726
3,10150.27172,h2tg000003l_11550771
3,10159.40808,h2tg000003l_11557795
3,10159.45329,h2tg000003l_11557886
3,10159.51643,h2tg000003l_11558013
3,10164.89759,h2tg000003l_11567448
3,10170.01368,h2tg000003l_11576479
3,10170.01396,h2tg000003l_11576503
3,10170.01408,h2tg000003l_11576523
3,10172.33415,h2tg000003l_11593713
3,10183.71391,h2tg000003l_11660831
3,10183.72739,h2tg000003l_11663539
3,10183.81455,h2tg000003l_11681031
3,10184.00569,h2tg000003l_11683519
3,10187.61313,h2tg000003l_11684324
3,10187.61313,h2tg000003l_11684345
3,10190.99365,h2tg000003l_11696120
3,10190.99798,h2tg000003l_11696170
3,10191.42876,h2tg000003l_11701084
3,10192.0365,h2tg000003l_11707984
3,10202.07035,h2tg000003l_11716612
3,10202.07036,h2tg000003l_11716615
3,10202.07074,h2tg000003l_11716688
3,10210.56999,h2tg000003l_11719488
3,10212.34884,h2tg000003l_11719591
3,10214.16642,h2tg000003l_11722344
3,10214.17398,h2tg000003l_11722356
3,10214.18154,h2tg000003l_11722368
3,10214.48178,h2tg000003l_11722841
3,10214.49359,h2tg000003l_11722950
3,10217.85033,h2tg000003l_11723621
3,10217.85033,h2tg000003l_11723684
3,10220.38763,h2tg000003l_11730655
3,10227.738,h2tg000003l_11737002
3,10229.02134,h2tg000003l_11737055
3,10229.0301,h2tg000003l_11737146
3,10234.75141,h2tg000003l_11741958
3,10243.52796,h2tg000003l_11803158
3,10243.52807,h2tg000003l_11803161
3,10246.5431,h2tg000003l_11808566
3,10251.50925,h2tg000003l_11814476
3,10251.50937,h2tg000003l_11814487
3,10266.60701,h2tg000003l_11819577
3,10268.4998,h2tg000003l_11842182
3,10268.50381,h2tg000003l_11842232
3,10268.50533,h2tg000003l_11842251
3,10268.50541,h2tg000003l_11842252
3,10271.80014,h2tg000003l_11880355
3,10271.80014,h2tg000003l_11880364
3,10276.54444,h2tg000003l_11880495
3,10276.55175,h2tg000003l_11880507
3,10276.55187,h2tg000003l_11880521
3,10276.55693,h2tg000003l_11880546
3,10291.69811,h2tg000003l_11931837
3,10291.72811,h2tg000003l_11931992
3,10292.04059,h2tg000003l_11937390
3,10292.04064,h2tg000003l_11937391
3,10292.04082,h2tg000003l_11937394
3,10292.04196,h2tg000003l_11937414
3,10296.45334,h2tg000003l_12005923
3,10296.45983,h2tg000003l_12006036
3,10296.65066,h2tg000003l_12006078
3,10305.02041,h2tg000003l_12007568
3,10305.05704,h2tg000003l_12007576
3,10305.05704,h2tg000003l_12007581
3,10306.70936,h2tg000003l_12007659
3,10306.70936,h2tg000003l_12007681
3,10306.70936,h2tg000003l_12007709
3,10313.5196,h2tg000003l_12008162
3,10315.2461,h2tg000003l_12008331
3,10315.2461,h2tg000003l_12008332
3,10315.33575,h2tg000003l_12008398
3,10325.19714,h2tg000003l_12008625
3,10325.19714,h2tg000003l_12008635
3,10331.54584,h2tg000003l_12025939
3,10338.30937,h2tg000003l_12049391
3,10338.34422,h2tg000003l_12049554
3,10344.37001,h2tg000003l_12049774
3,10348.45322,h2tg000003l_12053229
3,10352.40296,h2tg000003l_12064654
3,10356.54401,h2tg000003l_12133589
3,10371.41226,h2tg000003l_12171142
3,10371.42358,h2tg000003l_12171183
3,10371.43551,h2tg000003l_12171241
3,10371.43551,h2tg000003l_12171255
3,10371.43551,h2tg000003l_12171256
3,10383.38847,h2tg000003l_12175611
3,10385.96761,h2tg000003l_12175786
3,10389.83464,h2tg000003l_12175959
3,10389.83464,h2tg000003l_12175961
3,10389.92209,h2tg000003l_12175969
3,10393.69911,h2tg000003l_12176104
3,10399.0503,h2tg000003l_12191481
3,10399.0503,h2tg000003l_12191484
3,10402.79782,h2tg000003l_12192788
3,10403.14528,h2tg000003l_12198845
3,10404.53264,h2tg000003l_12229573
3,10404.53511,h2tg000003l_12229720
3,10404.74109,h2tg000003l_12229740
3,10404.74109,h2tg000003l_12229746
3,10404.74109,h2tg000003l_12229759
3,10404.97332,h2tg000003l_12229780
3,10404.9937,h2tg000003l_12229783
3,10412.52661,h2tg000003l_12229835
3,10413.42006,h2tg000003l_12243199
3,10413.86344,h2tg000003l_12249896
3,10415.33366,h2tg000003l_12271615
3,10415.34986,h2tg000003l_12271862
3,10415.60687,h2tg000003l_12290040
3,10415.60716,h2tg000003l_12290061
3,10415.60754,h2tg000003l_12290088
3,10415.60763,h2tg000003l_12290094
3,10416.4257,h2tg000003l_12347487
3,11222.35047,h2tg000003l_12368364
3,11222.35051,h2tg000003l_12368366
3,11222.35054,h2tg000003l_12368368
3,11222.35109,h2tg000003l_12368408
3,11222.35114,h2tg000003l_12368414
3,11222.35116,h2tg000003l_12368416
3,11222.35127,h2tg000003l_12368431
3,11222.3513,h2tg000003l_12368436
3,11222.35135,h2tg000003l_12368443
3,11222.35137,h2tg000003l_12368447
3,11222.65745,h2tg000003l_12395137
3,11222.67861,h2tg000003l_12399415
3,11222.67871,h2tg000003l_12399425
3,11222.67873,h2tg000003l_12399435
3,11222.67879,h2tg000003l_12399458
3,11222.67888,h2tg000003l_12399487
3,11225.2315,h2tg000003l_12404725
3,11225.77493,h2tg000003l_12415966
3,11228.50043,h2tg000003l_12438838
3,11229.54882,h2tg000003l_12496896
3,11229.55343,h2tg000003l_12497154
3,11229.55345,h2tg000003l_12497190
3,11231.26565,h2tg000003l_12519770
3,11231.26573,h2tg000003l_12519771
3,11231.26594,h2tg000003l_12519774
3,11231.27775,h2tg000003l_12519936
3,11231.27782,h2tg000003l_12519937
3,11232.18069,h2tg000003l_12532072
3,11232.1807,h2tg000003l_12532077
3,11232.18072,h2tg000003l_12532087
3,11232.18072,h2tg000003l_12532090
3,11232.18074,h2tg000003l_12532096
3,11232.18074,h2tg000003l_12532098
3,12038.10551,h2tg000003l_12557130
3,12038.12522,h2tg000003l_12557157
3,12038.13981,h2tg000003l_12557177
3,12038.14638,h2tg000003l_12557186
3,12038.38633,h2tg000003l_12557513
3,12038.398,h2tg000003l_12557529
3,12038.39873,h2tg000003l_12557530
3,12040.86387,h2tg000003l_12560707
3,12042.25736,h2tg000003l_12560992
3,12042.32814,h2tg000003l_12561007
3,12045.06469,h2tg000003l_12561547
3,12046.18952,h2tg000003l_12580449
3,12046.18957,h2tg000003l_12580450
3,12046.19593,h2tg000003l_12580560
3,12046.19594,h2tg000003l_12580569
3,12046.2744,h2tg000003l_12580593
3,12047.86627,h2tg000003l_12581061
3,12047.99394,h2tg000003l_12581100
3,12048.33965,h2tg000003l_12581205
3,12048.44762,h2tg000003l_12581238
3,12052.23882,h2tg000003l_12582291
3,12052.32356,h2tg000003l_12582653
3,12052.32473,h2tg000003l_12582658
3,12052.32613,h2tg000003l_12582664
3,12052.33501,h2tg000003l_12582702
3,12052.33571,h2tg000003l_12582705
3,12052.33711,h2tg000003l_12582711
3,12052.35159,h2tg000003l_12582773
3,12052.38315,h2tg000003l_12582908
3,12052.38502,h2tg000003l_12582916
3,12052.38572,h2tg000003l_12582919
3,12052.38759,h2tg000003l_12582927
